,random_seed,random_pass,random_staff,random_normal_staff,no-support_evacuation_time,no-support_victims,no-support_staff_requests,staff-support_evacuation_time,staff-support_victims,staff-support_staff_requests,passenger-support_evacuation_time,passenger-support_victims,passenger-support_staff_requests,adaptive-support_evacuation_time,adaptive-support_victims,adaptive-support_staff_requests
0,-830344679,800,1,8,262.0,28,0,315.0,13,13,356.0,13,0,256.0,12,13
1,-2057043366,800,1,8,318.0,28,0,262.0,23,12,292.0,19,0,216.0,19,9
2,138245749,800,1,8,321.0,13,0,298.0,16,13,256.0,17,0,216.0,14,7
3,-130038416,800,1,8,285.0,18,0,272.0,28,9,287.0,26,0,268.0,30,9
4,153299658,800,1,8,272.0,26,0,314.0,23,1,372.0,25,0,259.0,25,8
5,90108178,800,1,8,306.0,31,0,267.0,17,10,266.0,18,0,251.0,20,10
6,260297290,800,1,8,519.0,23,0,373.0,27,4,266.0,24,0,316.0,23,7
7,-1129874505,800,1,8,370.0,21,0,254.0,35,9,404.0,31,0,257.0,30,6
8,322739666,800,1,8,517.0,32,0,275.0,18,10,319.0,20,0,294.0,19,8
9,1480250662,800,1,8,289.0,17,0,303.0,18,2,263.0,18,0,312.0,17,3
10,696685033,800,1,8,393.0,27,0,261.0,14,3,310.0,14,0,252.0,14,3
11,1452697549,800,1,8,326.0,17,0,583.0,23,10,338.0,24,0,367.0,24,11
12,-809811410,800,1,8,311.0,24,0,222.0,26,6,254.0,27,0,326.0,29,2
13,988920874,800,1,8,504.0,20,0,254.0,45,7,721.0,52,0,322.0,53,2
14,147678543,800,1,8,297.0,12,0,263.0,17,9,253.0,18,0,315.0,17,7
15,881519001,800,1,8,273.0,16,0,259.0,17,8,344.0,19,0,256.0,16,7
16,-1812344108,800,1,8,339.0,33,0,323.0,22,12,253.0,20,0,220.0,21,11
17,-1110188575,800,1,8,519.0,19,0,573.0,25,5,319.0,23,0,253.0,26,5
18,1770086449,800,1,8,736.0,20,0,255.0,16,11,269.0,19,0,257.0,16,9
19,137596920,800,1,8,402.0,19,0,315.0,17,9,207.0,19,0,572.0,17,7
20,703264397,800,1,8,521.0,21,0,309.0,18,15,302.0,19,0,261.0,18,6
21,264109468,800,1,8,509.0,13,0,703.0,25,6,317.0,22,0,267.0,24,6
22,1481269241,800,1,8,377.0,23,0,256.0,13,10,296.0,15,0,250.0,15,8
23,1714307459,800,1,8,321.0,24,0,201.0,20,4,558.0,20,0,430.0,20,4
24,1180079970,800,1,8,505.0,15,0,547.0,17,6,352.0,19,0,373.0,16,12
25,168803044,800,1,8,501.0,16,0,264.0,25,8,361.0,23,0,565.0,27,8
26,-89404701,800,1,8,509.0,28,0,242.0,18,10,333.0,20,0,314.0,19,11
27,-1995204395,800,1,8,262.0,27,0,548.0,16,6,568.0,17,0,271.0,16,10
28,-1177131030,800,1,8,285.0,15,0,433.0,32,2,268.0,30,0,376.0,30,2
29,-1459783218,800,1,8,322.0,27,0,527.0,29,7,371.0,27,0,541.0,29,7
30,-1892921346,800,1,8,268.0,20,0,267.0,24,5,327.0,25,0,259.0,29,9
31,990330597,800,1,8,379.0,26,0,566.0,12,11,317.0,16,0,248.0,16,13
32,1897983392,800,1,8,490.0,20,0,236.0,45,5,329.0,44,0,270.0,42,4
33,-1339649011,800,1,8,295.0,21,0,384.0,16,16,360.0,13,0,570.0,11,9
34,1406290465,800,1,8,277.0,20,0,265.0,22,8,368.0,24,0,262.0,22,7
35,-141545965,800,1,8,264.0,18,0,271.0,26,8,323.0,23,0,248.0,20,10
36,2134263323,800,1,8,314.0,21,0,563.0,27,4,278.0,30,0,300.0,28,5
37,-537888701,800,1,8,356.0,13,0,256.0,22,2,263.0,20,0,281.0,20,2
38,-2111038399,800,1,8,289.0,22,0,224.0,17,7,339.0,17,0,543.0,17,6
39,1769962428,800,1,8,290.0,25,0,545.0,19,9,321.0,17,0,277.0,17,11
40,-295968384,800,1,8,741.0,16,0,528.0,17,4,312.0,15,0,237.0,16,14
41,894098072,800,1,8,280.0,21,0,573.0,19,8,334.0,13,0,301.0,14,5
42,-185599498,800,1,8,508.0,17,0,319.0,37,4,285.0,37,0,281.0,45,3
43,840379322,800,1,8,286.0,16,0,241.0,22,12,310.0,23,0,378.0,24,8
44,-1528234467,800,1,8,276.0,17,0,259.0,19,7,320.0,20,0,209.0,18,7
45,-565703233,800,1,8,322.0,25,0,215.0,18,9,229.0,20,0,371.0,20,10
46,-877811067,800,1,8,508.0,49,0,305.0,33,8,321.0,28,0,260.0,27,7
47,-1315245481,800,1,8,507.0,15,0,561.0,11,11,513.0,17,0,573.0,10,6
48,-1065714198,800,1,8,493.0,22,0,540.0,21,10,314.0,22,0,570.0,21,8
49,1374973020,800,1,8,333.0,19,0,272.0,34,9,318.0,34,0,293.0,28,9
