,random_seed,random_pass,random_staff,random_normal_staff,no-support_evacuation_time,no-support_victims,no-support_staff_requests,staff-support_evacuation_time,staff-support_victims,staff-support_staff_requests,passenger-support_evacuation_time,passenger-support_victims,passenger-support_staff_requests,adaptive-support_evacuation_time,adaptive-support_victims,adaptive-support_staff_requests
0,-1113698589,800,1,8,497.0,28,0,317.0,34,8,212.0,34,0,258.0,37,4
1,1015354977,800,1,8,284.0,24,0,314.0,23,6,253.0,21,0,256.0,22,7
2,650396672,800,1,8,271.0,22,0,318.0,18,15,213.0,17,0,256.0,22,4
3,1724369495,800,1,8,307.0,18,0,373.0,31,10,212.0,29,0,295.0,32,6
4,2087874071,800,1,8,272.0,23,0,261.0,22,10,259.0,20,0,352.0,20,4
5,-691217512,800,1,8,539.0,30,0,315.0,19,4,268.0,18,0,256.0,18,4
6,696691548,800,1,8,278.0,12,0,260.0,26,10,220.0,20,0,257.0,29,6
7,-2021197174,800,1,8,496.0,18,0,248.0,23,7,481.0,22,0,256.0,24,9
8,1327379855,800,1,8,375.0,30,0,270.0,26,10,322.0,24,0,255.0,25,5
9,-947419116,800,1,8,276.0,29,0,324.0,21,9,290.0,19,0,225.0,22,7
10,903785718,800,1,8,517.0,13,0,216.0,15,10,257.0,18,0,372.0,18,5
11,-1321234087,800,1,8,309.0,22,0,434.0,22,7,259.0,21,0,314.0,30,5
12,1966886086,800,1,8,555.0,29,0,267.0,29,7,286.0,37,0,294.0,29,2
13,372935367,800,1,8,383.0,17,0,360.0,19,11,315.0,17,0,330.0,18,5
14,1547113966,800,1,8,255.0,24,0,259.0,23,8,247.0,20,0,265.0,20,7
15,453193360,800,1,8,268.0,15,0,314.0,13,15,310.0,16,0,316.0,13,7
16,1886759185,800,1,8,321.0,18,0,211.0,16,10,320.0,18,0,313.0,16,7
17,-1238575518,800,1,8,281.0,17,0,320.0,24,6,269.0,29,0,336.0,30,4
18,1553277521,800,1,8,305.0,29,0,243.0,18,13,344.0,16,0,304.0,21,9
19,-1464156132,800,1,8,276.0,16,0,265.0,16,9,266.0,17,0,305.0,16,6
20,-189213985,800,1,8,262.0,20,0,491.0,22,13,290.0,24,0,295.0,30,3
21,-2035845188,800,1,8,502.0,30,0,255.0,29,7,282.0,27,0,315.0,27,7
22,1091165344,800,1,8,273.0,32,0,259.0,20,5,317.0,19,0,315.0,17,1
23,1065375423,800,1,8,250.0,19,0,318.0,16,9,220.0,15,0,258.0,17,5
24,-2096548728,800,1,8,330.0,31,0,290.0,23,9,255.0,22,0,257.0,22,6
25,1053675331,800,1,8,494.0,21,0,258.0,22,10,292.0,16,0,220.0,20,5
26,954688140,800,1,8,316.0,16,0,329.0,11,10,303.0,19,0,263.0,14,5
27,1900456497,800,1,8,315.0,41,0,316.0,24,12,296.0,32,0,304.0,38,5
28,1206251062,800,1,8,310.0,19,0,257.0,18,7,327.0,19,0,310.0,14,7
29,-257446730,800,1,8,265.0,25,0,255.0,16,14,298.0,18,0,249.0,18,2
30,1798774475,800,1,8,319.0,15,0,375.0,23,7,312.0,20,0,445.0,24,1
31,1102819857,800,1,8,316.0,21,0,264.0,19,9,256.0,23,0,313.0,20,5
32,-569489202,800,1,8,490.0,19,0,266.0,22,6,282.0,25,0,257.0,24,5
33,1711199501,800,1,8,494.0,48,0,267.0,20,10,237.0,20,0,276.0,22,4
34,-69919051,800,1,8,517.0,23,0,259.0,25,8,263.0,22,0,256.0,24,4
35,-1567128987,800,1,8,316.0,15,0,263.0,28,7,316.0,30,0,205.0,26,7
36,630810858,800,1,8,734.0,29,0,312.0,18,10,273.0,18,0,319.0,18,5
37,982457074,800,1,8,297.0,30,0,288.0,14,10,453.0,13,0,256.0,12,6
38,-2147390151,800,1,8,315.0,22,0,254.0,36,9,258.0,29,0,263.0,31,9
39,-1911592962,800,1,8,543.0,17,0,358.0,38,3,289.0,31,0,320.0,33,3
40,-1969138415,800,1,8,490.0,18,0,243.0,32,7,311.0,30,0,431.0,32,4
41,1413821766,800,1,8,314.0,24,0,267.0,29,3,312.0,27,0,256.0,24,3
42,-1941219117,800,1,8,307.0,25,0,275.0,20,10,270.0,20,0,379.0,21,2
43,-1145735710,800,1,8,296.0,27,0,327.0,32,1,312.0,32,0,273.0,33,2
44,46002567,800,1,8,322.0,16,0,259.0,24,4,329.0,20,0,257.0,20,4
45,1921904595,800,1,8,301.0,27,0,314.0,33,8,307.0,26,0,239.0,34,4
46,1292325920,800,1,8,439.0,33,0,263.0,19,6,318.0,20,0,254.0,22,6
47,-7461837,800,1,8,312.0,29,0,261.0,28,8,269.0,31,0,319.0,33,0
48,481483485,800,1,8,293.0,21,0,324.0,17,10,320.0,15,0,255.0,15,5
49,-1922992268,800,1,8,292.0,14,0,376.0,28,7,282.0,30,0,298.0,33,3
