,adaptive-support,adaptive-support_normal_staff,adaptive-support_passengers,adaptive-support_seed,adaptive-support_staff,no-support,no-support_normal_staff,no-support_passengers,no-support_seed,no-support_staff,passenger-support,passenger-support_normal_staff,passenger-support_passengers,passenger-support_seed,passenger-support_staff,staff-support,staff-support_normal_staff,staff-support_passengers,staff-support_seed,staff-support_staff
0,279.0,8,800,-891502445,1,306.0,8,800,-1394340658,1,318.0,8,800,-1976231488,1,313.0,8,800,106906009,1
1,261.0,8,800,-1412797293,1,631.0,8,800,249055144,1,429.0,8,800,-1500064350,1,368.0,8,800,-818184173,1
2,257.0,8,800,-353335190,1,471.0,8,800,1720602697,1,315.0,8,800,-1312373346,1,320.0,8,800,1392777678,1
3,399.0,8,800,-1030217957,1,316.0,8,800,-1105122348,1,616.0,8,800,1829134178,1,366.0,8,800,1190131577,1
4,267.0,8,800,1841099014,1,493.0,8,800,-346542642,1,283.0,8,800,579017601,1,250.0,8,800,1407139157,1
5,255.0,8,800,1997074045,1,302.0,8,800,-830854692,1,299.0,8,800,-1348689836,1,360.0,8,800,-1023497618,1
6,266.0,8,800,810233434,1,292.0,8,800,-1959834648,1,267.0,8,800,2145600364,1,412.0,8,800,-1408125360,1
7,253.0,8,800,1202326690,1,305.0,8,800,1145653972,1,613.0,8,800,-989095577,1,313.0,8,800,407000363,1
8,253.0,8,800,-582319947,1,284.0,8,800,-969061070,1,303.0,8,800,-1585024175,1,255.0,8,800,202423520,1
9,286.0,8,800,1469097769,1,316.0,8,800,1512675813,1,328.0,8,800,107008393,1,286.0,8,800,763689760,1
10,337.0,8,800,-740484142,1,293.0,8,800,87509405,1,288.0,8,800,-1649056138,1,378.0,8,800,1339739102,1
11,254.0,8,800,263401277,1,295.0,8,800,-154349636,1,749.0,8,800,2010207927,1,262.0,8,800,212097906,1
12,316.0,8,800,-1831469066,1,318.0,8,800,337699694,1,395.0,8,800,-1980317136,1,386.0,8,800,76848313,1
13,251.0,8,800,-1031667304,1,610.0,8,800,1197467426,1,323.0,8,800,430824428,1,275.0,8,800,-593432027,1
14,351.0,8,800,1928658106,1,310.0,8,800,-979137325,1,296.0,8,800,-366198181,1,314.0,8,800,-1689096230,1
15,313.0,8,800,933497470,1,322.0,8,800,-1002860414,1,348.0,8,800,1583603407,1,285.0,8,800,-518809382,1
16,284.0,8,800,-599087293,1,312.0,8,800,-121323681,1,347.0,8,800,902872650,1,249.0,8,800,714317791,1
17,328.0,8,800,-1894804658,1,301.0,8,800,-1475811955,1,321.0,8,800,-217096866,1,249.0,8,800,-1022263926,1
18,309.0,8,800,1096991223,1,314.0,8,800,-1527270046,1,1004.0,8,800,-1916297012,1,374.0,8,800,-2127915791,1
19,250.0,8,800,-1634330444,1,311.0,8,800,-1754517505,1,264.0,8,800,-244752700,1,376.0,8,800,989583509,1
20,385.0,8,800,-2131823787,1,327.0,8,800,171931599,1,271.0,8,800,521662115,1,371.0,8,800,-710530532,1
21,316.0,8,800,-1749088216,1,757.0,8,800,-1855417138,1,802.0,8,800,1291056912,1,263.0,8,800,1782996211,1
22,261.0,8,800,-1649073326,1,296.0,8,800,-26312489,1,403.0,8,800,85101827,1,249.0,8,800,-239467772,1
23,311.0,8,800,371897010,1,327.0,8,800,-975378648,1,276.0,8,800,1568785736,1,264.0,8,800,-1389959712,1
24,375.0,8,800,1030632133,1,293.0,8,800,-776324104,1,268.0,8,800,-1295095130,1,252.0,8,800,-1326279998,1
25,262.0,8,800,-1959527150,1,290.0,8,800,124895764,1,395.0,8,800,-2015954600,1,367.0,8,800,1323431442,1
26,281.0,8,800,252814240,1,312.0,8,800,145255126,1,398.0,8,800,-1940216686,1,387.0,8,800,-1492330204,1
27,310.0,8,800,1106405788,1,286.0,8,800,-2044909628,1,650.0,8,800,1471504067,1,398.0,8,800,-954884681,1
28,315.0,8,800,855383128,1,667.0,8,800,498578205,1,,8,800,-675017662,1,261.0,8,800,-1926271992,1
29,310.0,8,800,1495332229,1,772.0,8,800,-655760338,1,369.0,8,800,155518908,1,297.0,8,800,-308487042,1
30,248.0,8,800,-1244620591,1,322.0,8,800,439196298,1,357.0,8,800,1253345153,1,292.0,8,800,-242153592,1
31,257.0,8,800,960551403,1,653.0,8,800,1373515308,1,362.0,8,800,-454309755,1,261.0,8,800,1662263967,1
32,381.0,8,800,2058498451,1,320.0,8,800,1500448994,1,316.0,8,800,306247110,1,278.0,8,800,803656653,1
33,271.0,8,800,-1526722409,1,471.0,8,800,1940125383,1,375.0,8,800,92665872,1,406.0,8,800,-2141983597,1
34,251.0,8,800,-1463037533,1,308.0,8,800,833443289,1,312.0,8,800,-1871839531,1,279.0,8,800,1431744637,1
35,363.0,8,800,513607518,1,722.0,8,800,-2077400208,1,510.0,8,800,443755537,1,364.0,8,800,-526923609,1
36,404.0,8,800,1735458763,1,313.0,8,800,98262806,1,600.0,8,800,-413300973,1,319.0,8,800,385992497,1
37,255.0,8,800,-1686485955,1,303.0,8,800,4397043,1,604.0,8,800,542313686,1,423.0,8,800,-1388161642,1
38,242.0,8,800,-1356061508,1,312.0,8,800,-2023280938,1,402.0,8,800,1766627145,1,345.0,8,800,733369523,1
39,262.0,8,800,-681376445,1,584.0,8,800,209037783,1,293.0,8,800,-1164668926,1,272.0,8,800,-1445317742,1
40,417.0,8,800,-1369054309,1,362.0,8,800,699648737,1,288.0,8,800,1556234355,1,263.0,8,800,-464027790,1
41,266.0,8,800,654225480,1,377.0,8,800,421503721,1,313.0,8,800,1415791820,1,262.0,8,800,-541410864,1
42,248.0,8,800,1925005577,1,405.0,8,800,1929883782,1,322.0,8,800,-685881119,1,294.0,8,800,-1051958524,1
43,250.0,8,800,-14737097,1,719.0,8,800,1067230234,1,291.0,8,800,-744113056,1,308.0,8,800,1002801416,1
