,random_seed,random_pass,random_staff,random_normal_staff,no-support_evacuation_time,no-support_victims,no-support_staff_requests,staff-support_evacuation_time,staff-support_victims,staff-support_staff_requests,passenger-support_evacuation_time,passenger-support_victims,passenger-support_staff_requests,adaptive-support_evacuation_time,adaptive-support_victims,adaptive-support_staff_requests
0,189623281,800,1,8,320.0,21,0,261.0,13,5,265.0,11,0,300.0,14,3
1,232744010,800,1,8,315.0,14,0,386.0,32,10,452.0,26,0,319.0,38,7
2,2140865467,800,1,8,312.0,37,0,391.0,23,11,215.0,22,0,220.0,22,11
3,1277343085,800,1,8,740.0,18,0,249.0,18,3,324.0,17,0,325.0,17,3
4,308467565,800,1,8,504.0,26,0,222.0,18,5,317.0,19,0,255.0,21,8
5,2124230948,800,1,8,285.0,27,0,212.0,29,4,291.0,34,0,279.0,29,9
6,2069891418,800,1,8,562.0,17,0,259.0,17,8,316.0,15,0,318.0,18,7
7,814222064,800,1,8,290.0,28,0,380.0,30,8,303.0,30,0,256.0,25,6
8,500018206,800,1,8,317.0,27,0,222.0,16,1,319.0,15,0,324.0,12,1
9,841884973,800,1,8,356.0,17,0,356.0,23,7,314.0,23,0,269.0,21,5
10,-905920613,800,1,8,290.0,17,0,244.0,24,17,236.0,32,0,312.0,26,8
11,521393951,800,1,8,280.0,18,0,263.0,28,7,275.0,19,0,258.0,30,7
12,1199971412,800,1,8,311.0,27,0,238.0,30,13,312.0,28,0,317.0,27,9
13,-2017633745,800,1,8,525.0,22,0,273.0,23,6,419.0,21,0,257.0,23,6
14,600640408,800,1,8,563.0,20,0,310.0,18,8,297.0,20,0,270.0,20,10
15,2120667257,800,1,8,744.0,28,0,304.0,32,7,282.0,27,0,374.0,31,7
16,1765871762,800,1,8,262.0,23,0,257.0,22,9,251.0,20,0,368.0,19,9
17,-1518481684,800,1,8,490.0,21,0,273.0,22,9,332.0,23,0,208.0,25,8
18,1988896223,800,1,8,500.0,19,0,267.0,16,10,315.0,15,0,320.0,16,7
19,-494782273,800,1,8,315.0,30,0,253.0,15,10,310.0,16,0,256.0,16,8
20,-32556022,800,1,8,297.0,18,0,261.0,21,8,342.0,22,0,270.0,19,9
21,913153440,800,1,8,260.0,22,0,320.0,25,5,292.0,25,0,314.0,25,4
22,1282414630,800,1,8,317.0,17,0,308.0,16,9,263.0,21,0,301.0,17,8
23,-1620436787,800,1,8,299.0,24,0,315.0,21,6,273.0,24,0,215.0,26,5
24,1440574091,800,1,8,287.0,26,0,379.0,37,11,310.0,34,0,294.0,37,9
25,-157664991,800,1,8,505.0,30,0,260.0,25,10,313.0,23,0,317.0,25,6
26,1204503125,800,1,8,268.0,17,0,246.0,22,6,332.0,20,0,269.0,27,8
27,1018341526,800,1,8,495.0,25,0,330.0,21,5,340.0,19,0,260.0,22,9
28,2019437442,800,1,8,267.0,22,0,344.0,27,9,254.0,22,0,203.0,22,8
29,-1734116395,800,1,8,504.0,17,0,322.0,18,9,305.0,22,0,276.0,15,10
30,-1609136939,800,1,8,271.0,20,0,319.0,31,7,264.0,32,0,252.0,32,7
31,1205886561,800,1,8,325.0,24,0,222.0,32,9,317.0,44,0,435.0,39,5
32,-1512001630,800,1,8,504.0,15,0,316.0,32,10,298.0,31,0,312.0,25,10
33,921443915,800,1,8,317.0,26,0,252.0,35,7,266.0,29,0,250.0,27,8
34,-1446088622,800,1,8,510.0,32,0,267.0,24,10,294.0,24,0,360.0,28,7
35,485139455,800,1,8,492.0,17,0,214.0,24,5,256.0,24,0,325.0,29,6
36,328790967,800,1,8,282.0,23,0,331.0,20,4,259.0,22,0,258.0,20,7
37,-233552504,800,1,8,507.0,15,0,314.0,24,9,297.0,25,0,255.0,25,9
38,1880884841,800,1,8,273.0,26,0,256.0,20,6,310.0,20,0,209.0,19,9
39,1842717108,800,1,8,510.0,23,0,334.0,19,6,311.0,18,0,265.0,20,10
40,1765386634,800,1,8,268.0,17,0,252.0,26,8,504.0,27,0,373.0,24,9
41,-1975978835,800,1,8,261.0,16,0,288.0,25,7,506.0,27,0,372.0,24,8
42,-628650852,800,1,8,507.0,29,0,253.0,9,11,252.0,9,0,238.0,9,8
43,-56817360,800,1,8,498.0,17,0,319.0,25,3,267.0,22,0,319.0,23,3
44,804475023,800,1,8,274.0,24,0,266.0,26,5,270.0,27,0,267.0,27,5
45,-1933932641,800,1,8,283.0,20,0,311.0,26,12,271.0,26,0,237.0,32,12
46,357405552,800,1,8,568.0,22,0,252.0,23,10,281.0,23,0,254.0,23,10
47,1864835777,800,1,8,599.0,25,0,317.0,22,9,257.0,14,0,259.0,17,6
48,-95540256,800,1,8,309.0,34,0,258.0,24,8,304.0,20,0,313.0,24,4
49,-2068745038,800,1,8,330.0,13,0,290.0,26,7,396.0,24,0,315.0,24,7
